phase24_case_key,seed,run_name,run_root,maps_path,summary_path,batch_index,sample_index,split,location,event,start_idx,input_steps,pred_steps,alignment_mode,scenario_key,warning_level,risk_score,risk_category,phase23_case_role,phase23_selection_basis,prediction_key,target_key,wet_threshold,target_inundation_volume,predicted_inundation_volume,volume_bias,relative_volume_bias,target_wet_area,predicted_wet_area,wet_area_bias,wet_area_contraction,target_max_depth,predicted_max_depth,peak_depth_bias,peak_depth_underprediction,rmse,mae,mean_bias,false_dry_rate,false_wet_rate,target_wet_component_count,predicted_wet_component_count,target_largest_wet_component_area,predicted_largest_wet_component_area,target_largest_wet_component_area_ratio,predicted_largest_wet_component_area_ratio,wet_component_count_change,largest_component_ratio_change,fragmentation_indicator,connectivity_loss_indicator,temporal_volume_bias_std,temporal_peak_underprediction_max
seed123|batch10|sample0|location2|r300y_p0.6_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\summary.json,10,0,test,location2,r300y_p0.6_d3h,12,12,12,mass_preserving,location2|r300y_p0.6_d3h|12,caution,3.233023843186218,caution,,,prediction,target,0.05,2432.226185890793,2457.3805473148823,25.154361424089075,0.010342114384759158,8238,8452,214,0.0,1.178109884262085,1.3149914741516113,0.13688158988952637,0.0,0.043169311097277854,0.009521715371541742,0.00012794169832402077,0.21534352998300557,0.01055369751021925,84,53,218,243,0.2576832151300236,0.27395715896279593,-31,0.01627394383277231,0,0,131.65964170224308,0.9406925439834595
seed123|batch10|sample1|location2|r300y_p0.6_d3h|18,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0010\summary.json,10,1,test,location2,r300y_p0.6_d3h,18,12,12,mass_preserving,location2|r300y_p0.6_d3h|18,caution,3.393198537664933,caution,,,prediction,target,0.05,1753.9167400826755,1550.0918535888195,-203.82488649385596,-0.11621126695230022,6493,5910,-583,0.0897890035422763,1.0229902267456055,1.1544888019561768,0.1314985752105713,0.0,0.031348593428718596,0.0063211890522373625,-0.001036706982899251,0.23810257200061605,0.005065355179759619,87,44,169,178,0.2564491654021244,0.29421487603305785,-43,0.037765710630933425,0,0,74.34533712614281,0.7983780205249786
seed123|batch11|sample0|location2|r300y_p0.6_d3h|24,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\summary.json,11,0,test,location2,r300y_p0.6_d3h,24,12,12,mass_preserving,location2|r300y_p0.6_d3h|24,caution,3.3117061219129367,caution,,,prediction,target,0.05,1426.6588724858502,1392.4221185296774,-34.236753956172834,-0.023997855840981634,5687,5092,-595,0.10462458238086865,0.9036679267883301,1.0677762031555176,0.1641082763671875,0.0,0.025017700927651737,0.005604015968660563,-0.00017413713560065122,0.2343942324599965,0.0038654731538175476,87,45,115,118,0.224609375,0.2209737827715356,-42,-0.003635592228464407,0,0,58.58639667783733,0.7001247704029083
seed123|batch11|sample1|location2|r300y_p0.8_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0011\summary.json,11,1,test,location2,r300y_p0.8_d3h,0,12,12,mass_preserving,location2|r300y_p0.8_d3h|0,high-risk,8.73513925840442,high-risk,high-risk,"Selected as a high-risk case, prioritizing Phase-13-like location2+r300y evidence and then stronger risk evidence.",prediction,target,0.05,5485.095879351298,2224.448852017522,-3260.6470273337764,-0.5944557942202099,17942,8098,-9844,0.5486567829673392,2.8395590782165527,1.3124234676361084,-1.5271356105804443,1.5271356105804443,0.0970282462315086,0.021595283791636704,-0.016584508399117934,0.5846616876602385,0.0036156851331534817,105,51,1981,248,0.7092731829573935,0.25914315569487983,-54,-0.45013002726251367,0,1,203.1480737754174,2.285153031349182
seed123|batch12|sample0|location2|r300y_p0.8_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\summary.json,12,0,test,location2,r300y_p0.8_d3h,6,12,12,mass_preserving,location2|r300y_p0.8_d3h|6,high-risk,6.4048322225375305,high-risk,,,prediction,target,0.05,3869.3442239054784,2353.693211182952,-1515.6510127225265,-0.3917074638535833,11825,7912,-3913,0.33090909090909093,2.4863128662109375,1.4905707836151123,-0.9957420825958252,0.9957420825958252,0.07299738591263104,0.014900515445125847,-0.007708999698499179,0.4082875264270613,0.004951754219814594,89,80,568,264,0.35768261964735515,0.23342175066312998,-9,-0.12426086898422517,0,1,222.16479259025792,2.3177642822265625
seed123|batch12|sample1|location2|r300y_p0.8_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0012\summary.json,12,1,test,location2,r300y_p0.8_d3h,12,12,12,mass_preserving,location2|r300y_p0.8_d3h|12,caution,3.48738920559396,caution,,,prediction,target,0.05,2507.0610672819257,2200.8902623802423,-306.17080490168337,-0.12212339336178349,8448,7385,-1063,0.12582859848484848,1.1866930723190308,1.2784371376037598,0.091744065284729,0.0,0.04214400012152972,0.00916971606858199,-0.0015572652430302092,0.2520123106060606,0.005665391156462585,85,54,221,225,0.25257142857142856,0.28266331658291455,-31,0.03009188801148599,0,0,118.77799714165326,0.9652189016342163
seed123|batch13|sample0|location3|r100y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\summary.json,13,0,test,location3,r100y_p0.5_d3h,0,12,12,mass_preserving,location3|r100y_p0.5_d3h|0,reliable,1.1353644409186099,reliable,,,prediction,target,0.05,11150.735357807913,10956.937594860792,-193.79776294712065,-0.017379819063809143,28739,27676,-1063,0.03698806499878214,1.866689920425415,2.3132736682891846,0.44658374786376953,0.0,0.06397034631644113,0.024251907013147885,-0.0009857063951981616,0.18233063085006437,0.02488249766186729,172,181,1101,1024,0.36822742474916387,0.34008635004981735,9,-0.028141074699346513,1,0,293.3916675122402,0.2507251501083374
seed123|batch13|sample1|location3|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0013\summary.json,13,1,test,location3,r100y_p0.5_d3h,6,12,12,mass_preserving,location3|r100y_p0.5_d3h|6,reliable,0.23370692071096733,reliable,,,prediction,target,0.05,10216.00928450518,10354.315701425076,138.30641691989513,0.013538203917812327,23994,24322,328,0.0,1.866689920425415,2.229633092880249,0.362943172454834,0.0,0.05791106543125183,0.01927918442400104,0.0007034628139236174,0.109152288072018,0.017072775093561355,167,104,882,924,0.362962962962963,0.40704845814977975,-63,0.04408549518681676,0,0,211.19305117808278,0.36034703254699707
seed123|batch14|sample0|location3|r100y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\summary.json,14,0,test,location3,r100y_p0.5_d3h,12,12,12,mass_preserving,location3|r100y_p0.5_d3h|12,reliable,0.191398286819458,reliable,,,prediction,target,0.05,8900.689890892612,9659.377464234829,758.6875733422166,0.08523918737114108,21087,23432,2345,0.0,1.7803488969802856,2.230635166168213,0.45028626918792725,0.0,0.05815413677120377,0.01919315083373107,0.003858884548656296,0.08076065822544695,0.023062767418143698,147,114,825,897,0.4265770423991727,0.394806338028169,-33,-0.03177070437100371,0,0,228.79765373507865,0.2050091028213501
seed123|batch14|sample1|location3|r200y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0014\summary.json,14,1,test,location3,r200y_p0.5_d3h,0,12,12,mass_preserving,location3|r200y_p0.5_d3h|0,reliable,1.4346567777441823,reliable,,,prediction,target,0.05,12177.025512791291,10971.494955897331,-1205.5305568939602,-0.0990004131655647,30397,26951,-3446,0.11336645063657598,1.9122755527496338,2.3243467807769775,0.41207122802734375,0.0,0.06673784793422391,0.024966371084100627,-0.0061316454920143475,0.2092311741290259,0.01753193230291617,168,163,1154,1021,0.3658845909955612,0.35724282715185446,-5,-0.00864176384370674,0,0,293.83804816749245,0.3025364875793457
seed123|batch15|sample0|location3|r200y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,location3|r200y_p0.5_d3h|6,reliable,0.368498985219633,reliable,,,prediction,target,0.05,11065.563376371478,10506.654500856996,-558.9088755144821,-0.050508849527528946,25306,24520,-786,0.031059827708843753,1.9122755527496338,2.2276358604431152,0.31536030769348145,0.0,0.05911008845331349,0.019816908583650972,-0.0028427575455448385,0.11831186279933613,0.012889516759874374,168,110,917,924,0.35501355013550134,0.40261437908496733,-58,0.04760082894946599,0,0,222.64710786989522,0.3753058910369873
seed123|batch15|sample1|location3|r200y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,location3|r200y_p0.5_d3h|12,reliable,0.19468886057535806,reliable,,,prediction,target,0.05,9561.01620316163,9815.28145648539,254.2652533237615,0.0265939569519484,22244,23629,1385,0.0,1.820621371269226,2.231203556060791,0.41058218479156494,0.0,0.058282054296242565,0.019305272785204598,0.0012932599554634743,0.0838428340226578,0.01863916863572756,153,121,870,899,0.4275184275184275,0.39002169197396963,-32,-0.03749673554445787,0,0,237.53845821032888,0.2460263967514038
seed123|batch16|sample0|location3|r300y_p0.6_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,location3|r300y_p0.6_d3h|0,caution,2.5714470294240046,caution,,,prediction,target,0.05,12961.912116011124,10653.870989590883,-2308.041126420241,-0.17806332165832595,32592,27313,-5279,0.16197226313205695,1.9415950775146484,2.3302791118621826,0.3886840343475342,0.0,0.07486547136367584,0.02843884293698046,-0.011739304231873788,0.25696489936180655,0.01887620719929763,175,225,1759,1083,0.4736133548734518,0.3241544447770129,50,-0.1494589100964389,1,1,336.36401716264345,0.266751766204834
seed123|batch16|sample1|location3|r300y_p0.6_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,1,test,location3,r300y_p0.6_d3h,6,12,12,mass_preserving,location3|r300y_p0.6_d3h|6,reliable,1.0564304543847196,reliable,,,prediction,target,0.05,11733.236349137313,10902.134103819728,-831.1022453175847,-0.07083316321150315,26235,24700,-1535,0.058509624547360396,1.9415950775146484,2.284170150756836,0.3425750732421875,0.0,0.06496638304401411,0.02196384522748573,-0.004227204616890389,0.12948351438917477,0.01092896174863388,172,104,1000,938,0.365764447695684,0.40448469167744716,-68,0.03872024398176316,0,0,265.01715107279904,0.4158294200897217
seed123|batch17|sample0|location3|r300y_p0.6_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,0,test,location3,r300y_p0.6_d3h,12,12,12,mass_preserving,location3|r300y_p0.6_d3h|12,reliable,0.6462223370869955,reliable,,,prediction,target,0.05,10076.452621732433,10022.470182210207,-53.98243952222583,-0.005357286095485526,22927,23446,519,0.0,1.8407260179519653,2.2291817665100098,0.38845574855804443,0.0,0.05897900221485627,0.019083554332642538,-0.0002745688859162772,0.0914205958040738,0.015056338920204283,154,111,894,903,0.4287769784172662,0.40511440107671604,-43,-0.02366257734055016,0,0,220.41481991117303,0.3240119218826294
seed123|batch17|sample1|location3|r300y_p0.8_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,1,test,location3,r300y_p0.8_d3h,0,12,12,mass_preserving,location3|r300y_p0.8_d3h|0,caution,2.5654196492034465,caution,,,prediction,target,0.05,12145.106137229113,9887.330723747611,-2257.7754134815023,-0.18590001503244252,32760,26574,-6186,0.18882783882783882,1.9666359424591064,2.2604427337646484,0.293806791305542,0.0,0.07023173320132117,0.02627487399024461,-0.011483639594937636,0.2774114774114774,0.017711537522581904,184,158,1817,1020,0.4601164851861231,0.3541666666666667,-26,-0.1059498185194564,0,1,258.5590879907975,0.2977914810180664
seed123|batch18|sample0|location3|r300y_p0.8_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,0,test,location3,r300y_p0.8_d3h,6,12,12,mass_preserving,location3|r300y_p0.8_d3h|6,reliable,1.5198120550530954,reliable,,,prediction,target,0.05,12081.724070549973,10571.943922936916,-1509.7801476130571,-0.1249639653080018,27044,25634,-1410,0.05213725780210028,1.9666359424591064,2.3668665885925293,0.40023064613342285,0.0,0.07985419168513969,0.02651330706808144,-0.007679138934392576,0.15493270226297884,0.016394989502488737,176,175,1017,1023,0.3460360666893501,0.3445604580666891,-1,-0.0014756086226609955,0,0,364.47435236359945,0.45120787620544434
seed123|batch18|sample1|location3|r300y_p0.8_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,1,test,location3,r300y_p0.8_d3h,12,12,12,mass_preserving,location3|r300y_p0.8_d3h|12,reliable,0.7537481625874838,reliable,,,prediction,target,0.05,10316.976616710343,10888.101652637124,571.1250359267815,0.05535779106077781,23257,24244,987,0.0,1.8554701805114746,2.30380916595459,0.44833898544311523,0.0,0.06411899387230709,0.02124638930415806,0.0029048921505064836,0.08363073483252353,0.01691366072304169,153,101,904,932,0.42521166509877706,0.411297440423654,-52,-0.013914224675123044,0,0,245.38732195367695,0.30562710762023926
seed202|batch0|sample0|location1|r100y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,location1|r100y_p0.5_d3h|0,reliable,0.19642134443285145,reliable,,,prediction,target,0.05,12705.188175789435,12361.584200903773,-343.60397488566196,-0.027044382982097166,37051,36600,-451,0.012172411001052603,1.9651845693588257,2.168839693069458,0.20365512371063232,0.0,0.0422752124338754,0.017392354992876367,-0.0017476601912722728,0.09095570969744407,0.018294402627274265,91,104,1793,1313,0.47122207621550594,0.34994669509594883,13,-0.1212753811195571,1,1,172.9657528570435,0.08996367454528809
seed202|batch0|sample1|location1|r100y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.1870829239381681,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,11008.920740269445,10461.078816384077,-547.8419238853676,-0.04976345427589654,31376,30814,-562,0.017911779704232536,1.9651845693588257,2.137451648712158,0.17226707935333252,0.0,0.03600929261968064,0.014114644364379087,-0.0027864681187203407,0.08050739418663946,0.011886317420354411,106,100,1188,1159,0.37253057384760113,0.380249343832021,-6,0.007718769984419893,0,0,125.5006766845661,0.08101034164428711
seed202|batch1|sample0|location1|r100y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,0,test,location1,r100y_p0.5_d3h,12,12,12,mass_preserving,location1|r100y_p0.5_d3h|12,reliable,0.14922688802083334,reliable,,,prediction,target,0.05,8663.101240284941,10288.541402176023,1625.4401618910815,0.18762797718818056,25826,30008,4182,0.0,1.9066872596740723,2.105041265487671,0.19835400581359863,0.0,0.0372337994535353,0.014252218301437214,0.008267416188003966,0.016495005033686984,0.026981766228291036,108,108,1004,1135,0.3924941360437842,0.38461538461538464,0,-0.007878751428399555,0,0,140.70957757449327,0.0
seed202|batch1|sample1|location1|r200y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,1,test,location1,r200y_p0.5_d3h,0,12,12,mass_preserving,location1|r200y_p0.5_d3h|0,reliable,0.4845211996725709,reliable,,,prediction,target,0.05,13785.28121613462,12331.389839857817,-1453.8913762768025,-0.10546693632735861,38486,35992,-2494,0.0648027854284675,2.024629592895508,2.1776440143585205,0.1530144214630127,0.0,0.045008715259499746,0.018106546439760663,-0.007394873943465182,0.10754560099776542,0.01040335943132518,103,104,1819,1313,0.4812169312169312,0.3565996740901684,1,-0.1246172571267628,1,1,179.48684648893448,0.1467677354812622
seed202|batch2|sample0|location1|r200y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\summary.json,2,0,test,location1,r200y_p0.5_d3h,6,12,12,mass_preserving,location1|r200y_p0.5_d3h|6,reliable,0.27564392547906535,reliable,,,prediction,target,0.05,11915.712958564984,10816.1978777498,-1099.515080815183,-0.09227438464140363,32621,31226,-1395,0.04276386376873793,2.024629592895508,2.1470229625701904,0.12239336967468262,0.0,0.039720135920163324,0.015543395091469491,-0.0055924228963988515,0.08853192728610404,0.00910438022526176,101,97,1236,1173,0.37488626023657873,0.3780212697389623,-4,0.0031350095023835456,0,0,137.74390417282385,0.1256798505783081
seed202|batch2|sample1|location1|r200y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\summary.json,2,1,test,location1,r200y_p0.5_d3h,12,12,12,mass_preserving,location1|r200y_p0.5_d3h|12,reliable,0.12521368662516275,reliable,,,prediction,target,0.05,9448.001348433436,10633.977445036173,1185.976096602737,0.12552666462091294,26951,30339,3388,0.0,1.9618059396743774,2.1143455505371094,0.15253961086273193,0.0,0.03674957808091455,0.01397295261428825,0.006032186363742737,0.020741345404623204,0.023264586783922857,106,110,1045,1145,0.3941908713692946,0.38813559322033897,4,-0.006055278148955623,1,0,150.1762872257472,0.0
seed202|batch3|sample0|location1|r300y_p0.6_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\summary.json,3,0,test,location1,r300y_p0.6_d3h,0,12,12,mass_preserving,location1|r300y_p0.6_d3h|0,reliable,1.5379917599613981,reliable,,,prediction,target,0.05,14766.098345840981,12901.829193413258,-1864.2691524277234,-0.12625333441266245,40861,37225,-3636,0.08898460634835173,2.0679421424865723,2.1838598251342773,0.11591768264770508,0.0,0.05478690803576916,0.023303731801379363,-0.009482163250873421,0.14659455226254864,0.015114255812310991,86,185,2219,1389,0.5284591569421291,0.34279368213228034,99,-0.18566547480984874,1,1,266.38710834267204,0.13665544986724854
seed202|batch3|sample1|location1|r300y_p0.6_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\summary.json,3,1,test,location1,r300y_p0.6_d3h,6,12,12,mass_preserving,location1|r300y_p0.6_d3h|6,reliable,0.6807047604306502,reliable,,,prediction,target,0.05,12927.535079652183,12307.087585568428,-620.4474940837554,-0.0479942611070794,34305,33736,-569,0.016586503425156683,2.0679421424865723,2.1692850589752197,0.10134291648864746,0.0,0.0412474554891622,0.016092805370757215,-0.003155759145526904,0.07007724821454599,0.011306014060122117,106,110,1296,1281,0.3694412770809578,0.37720848056537104,4,0.007767203484413232,0,0,190.3185160991671,0.08621180057525635
seed202|batch4|sample0|location1|r300y_p0.6_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\summary.json,4,0,test,location1,r300y_p0.6_d3h,12,12,12,mass_preserving,location1|r300y_p0.6_d3h|12,reliable,0.5772514979044597,reliable,,,prediction,target,0.05,10315.010646687093,10549.778849676251,234.76820298915845,0.022759860462631686,28314,29851,1537,0.0,2.012298345565796,2.1455078125,0.1332094669342041,0.0,0.03521795312630318,0.013260280348772864,0.0011940928293312388,0.03786112877021968,0.015502632298239985,110,105,1090,1147,0.3927927927927928,0.3901360544217687,-5,-0.002656738371024092,0,0,140.9866995246328,0.0549396276473999
seed202|batch4|sample1|location1|r300y_p0.8_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\summary.json,4,1,test,location1,r300y_p0.8_d3h,0,12,12,mass_preserving,location1|r300y_p0.8_d3h|0,reliable,1.3014636515269975,reliable,,,prediction,target,0.05,13760.742295845585,12386.333280339837,-1374.4090155057474,-0.09987898806307027,38919,37020,-1899,0.048793648346565945,2.071625232696533,2.196333646774292,0.12470841407775879,0.0,0.053597542524492454,0.022557481164740798,-0.00699060575106684,0.14617538991238213,0.02403465048291257,81,103,2302,1306,0.526291723822588,0.3593835993395707,22,-0.16690812448301734,1,1,241.45272264608013,0.1292198896408081
seed202|batch5|sample0|location1|r300y_p0.8_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\summary.json,5,0,test,location1,r300y_p0.8_d3h,6,12,12,mass_preserving,location1|r300y_p0.8_d3h|6,reliable,1.0019370992060357,reliable,,,prediction,target,0.05,13556.542795578627,12715.204109311104,-841.3386862675234,-0.06206144877452976,36028,35711,-317,0.008798712112801154,2.071625232696533,2.2057716846466064,0.13414645195007324,0.0,0.05476989157873864,0.022634099747567308,-0.004279269847959013,0.09831242367047852,0.020083447502802342,100,143,1846,1338,0.4877146631439894,0.3642798802069153,43,-0.1234347829370741,1,1,326.93923038102366,0.09824025630950928
