scenario_key,warning_level,phase25_warning_level,risk_score,risk_category,phase10_rmse,phase25_rmse,delta_rmse,phase25_improved_rmse,phase10_mae,phase25_mae,delta_mae,phase25_improved_mae,phase10_relative_volume_bias,phase25_relative_volume_bias,delta_relative_volume_bias,phase25_improved_relative_volume_bias,phase10_wet_area_contraction,phase25_wet_area_contraction,delta_wet_area_contraction,phase25_improved_wet_area_contraction,phase10_peak_depth_underprediction,phase25_peak_depth_underprediction,delta_peak_depth_underprediction,phase25_improved_peak_depth_underprediction,phase10_false_dry_rate,phase25_false_dry_rate,delta_false_dry_rate,phase25_improved_false_dry_rate,phase10_false_wet_rate,phase25_false_wet_rate,delta_false_wet_rate,phase25_improved_false_wet_rate,phase10_connectivity_loss_indicator,phase25_connectivity_loss_indicator,delta_connectivity_loss_indicator,phase25_improved_connectivity_loss_indicator,phase10_largest_component_ratio_change,phase25_largest_component_ratio_change,delta_largest_component_ratio_change,phase25_improved_largest_component_ratio_change
location2|r300y_p0.8_d3h|12,caution,caution,3.48738920559396,caution,0.04214400012152972,0.03797824220703957,-0.004165757914490149,True,0.00916971606858199,0.008759494614561708,-0.000410221454020282,True,-0.12212339336178349,0.02735883321045841,0.1494822265722419,,0.12582859848484848,0.0,-0.12582859848484848,True,0.0,0.0,0.0,False,0.2520123106060606,0.04876893939393939,-0.20324337121212122,True,0.005665391156462585,0.007940051020408163,0.0022746598639455783,False,0.0,0.0,0.0,False,0.03009188801148599,0.014022695476449576,-0.016069192535036414,
location2|r300y_p0.8_d3h|6,high-risk,high-risk,6.4048322225375305,high-risk,0.07299738591263104,0.06884804832897654,-0.004149337583654503,True,0.014900515445125847,0.015218189681512298,0.00031767423638645077,False,-0.3917074638535833,-0.18791521934453254,0.20379224450905076,,0.33090909090909093,0.08380549682875264,-0.24710359408033827,True,0.9957420825958252,0.993896484375,-0.0018455982208251953,True,0.4082875264270613,0.20642706131078223,-0.20186046511627906,True,0.004951754219814594,0.007847042206263564,0.00289528798644897,False,1.0,1.0,0.0,False,-0.12426086898422517,-0.1645931887530462,-0.04033231976882104,
location3|r100y_p0.5_d3h|0,reliable,reliable,1.1353644409186099,reliable,0.06397034631644113,0.055919135952102204,-0.00805121036433893,True,0.024251907013147885,0.02167744135306728,-0.0025744656600806062,True,-0.017379819063809143,0.05573144580784225,0.0731112648716514,,0.03698806499878214,0.0,-0.03698806499878214,True,0.0,0.0,0.0,False,0.18233063085006437,0.08135286544416995,-0.10097776540589443,True,0.02488249766186729,0.03136374196546116,0.006481244303593873,False,0.0,0.0,0.0,False,-0.028141074699346513,0.0186588400115571,0.04679991471090361,
location3|r100y_p0.5_d3h|12,reliable,reliable,0.191398286819458,reliable,0.05815413677120377,0.05325938254245315,-0.004894754228750617,True,0.01919315083373107,0.018212795333483498,-0.0009803555002475713,True,0.08523918737114108,0.1524985326596344,0.06725934528849331,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.08076065822544695,0.022430881585811163,-0.05832977663963579,True,0.023062767418143698,0.029757123079289658,0.00669435566114596,False,0.0,1.0,1.0,False,-0.03177070437100371,-0.05510242515501479,-0.02333172078401108,
location3|r100y_p0.5_d3h|6,reliable,reliable,0.23370692071096733,reliable,0.05791106543125183,0.05063147100513747,-0.007279594426114359,True,0.01927918442400104,0.017773624061326886,-0.0015055603626741541,True,0.013538203917812327,0.07032655499498552,0.0567883510771732,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.109152288072018,0.0364674501958823,-0.0726848378761357,True,0.017072775093561355,0.024887900170322223,0.007815125076760868,False,0.0,0.0,0.0,False,0.04408549518681676,0.008240192855577422,-0.03584530233123934,
location3|r200y_p0.5_d3h|0,reliable,reliable,1.4346567777441823,reliable,0.06673784793422391,0.057310074441214436,-0.009427773493009474,True,0.024966371084100627,0.02182550334525323,-0.0031408677388473985,True,-0.0990004131655647,-0.03965098685460933,0.05934942631095537,,0.11336645063657598,0.0,-0.11336645063657598,True,0.0,0.0,0.0,False,0.2092311741290259,0.10899101885054446,-0.10024015527848143,True,0.01753193230291617,0.021069604298151145,0.0035376719952349735,False,0.0,0.0,0.0,False,-0.00864176384370674,0.024099253915585817,0.03274101775929256,
location3|r200y_p0.5_d3h|12,reliable,reliable,0.19468886057535806,reliable,0.058282054296242565,0.05243112275909543,-0.005850931537147136,True,0.019305272785204598,0.01796216305815341,-0.0013431097270511887,True,0.0265939569519484,0.08916105689491141,0.06256709994296301,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0838428340226578,0.02486063657615537,-0.05898219744650243,True,0.01863916863572756,0.024104746392603977,0.005465577756876418,False,0.0,1.0,1.0,False,-0.03749673554445787,-0.05637614294928922,-0.01887940740483135,
location3|r200y_p0.5_d3h|6,reliable,reliable,0.368498985219633,reliable,0.05911008845331349,0.05097768793486776,-0.008132400518445729,True,0.019816908583650972,0.017995499468344844,-0.0018214091153061288,True,-0.050508849527528946,0.004965261452217879,0.055474110979746825,,0.031059827708843753,0.0,-0.031059827708843753,True,0.0,0.0,0.0,False,0.11831186279933613,0.044179246028609814,-0.07413261677072631,True,0.012889516759874374,0.01924087284445015,0.006351356084575778,False,0.0,0.0,0.0,False,0.04760082894946599,0.010783099650240768,-0.03681772929922522,
location3|r300y_p0.6_d3h|0,caution,caution,2.5714470294240046,caution,0.07486547136367584,0.0651959763581416,-0.00966949500553424,True,0.02843884293698046,0.02538616786802528,-0.0030526750689551796,True,-0.17806332165832595,-0.10086246014328973,0.07720086151503622,,0.16197226313205695,0.022459499263622975,-0.13951276386843398,True,0.0,0.0,0.0,False,0.25696489936180655,0.14960726558664703,-0.10735763377515953,True,0.01887620719929763,0.025265827724124477,0.006389620524826847,False,1.0,1.0,0.0,False,-0.1494589100964389,-0.0826456129379679,0.06681329715847101,
location3|r300y_p0.6_d3h|12,reliable,reliable,0.6462223370869955,reliable,0.05897900221485627,0.0522036870820434,-0.006775315132812869,True,0.019083554332642538,0.017498589216272616,-0.0015849651163699213,True,-0.005357286095485526,0.05523218873178762,0.06058947482727314,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0914205958040738,0.025908317704017098,-0.0655122781000567,True,0.015056338920204283,0.020370679579228584,0.005314340659024301,False,0.0,0.0,0.0,False,-0.02366257734055016,-0.043364628645198244,-0.019702051304648083,
location3|r300y_p0.6_d3h|6,reliable,reliable,1.0564304543847196,reliable,0.06496638304401411,0.05624913496484012,-0.008717248079173998,True,0.02196384522748573,0.019520387783439935,-0.0024434574440457962,True,-0.07083316321150315,-0.027292526225260672,0.043540636986242484,,0.058509624547360396,0.0,-0.058509624547360396,True,0.0,0.0,0.0,False,0.12948351438917477,0.052525252525252523,-0.07695826186392224,True,0.01092896174863388,0.015736061465138257,0.004807099716504377,False,0.0,0.0,0.0,False,0.03872024398176316,0.004691855475236317,-0.03402838850652684,
location3|r300y_p0.8_d3h|0,caution,caution,2.5654196492034465,caution,0.07023173320132117,0.06568751367082902,-0.004544219530492152,True,0.02627487399024461,0.025346769056761503,-0.0009281049334831058,True,-0.18590001503244252,-0.08886183705964473,0.09703817797279779,,0.18882783882783882,0.03021978021978022,-0.1586080586080586,True,0.0,0.0,0.0,False,0.2774114774114774,0.1648962148962149,-0.11251526251526253,True,0.017711537522581904,0.02692739612323617,0.009215858600654266,False,1.0,1.0,0.0,False,-0.1059498185194564,-0.08057853139074356,0.02537128712871284,
location3|r300y_p0.8_d3h|12,reliable,reliable,0.7537481625874838,reliable,0.06411899387230709,0.05632711746155501,-0.007791876410752074,True,0.02124638930415806,0.019170255598241443,-0.0020761337059166177,True,0.05535779106077781,0.09538335391778405,0.04002556285700624,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.08363073483252353,0.02304682461194479,-0.06058391022057874,True,0.01691366072304169,0.023109183102491476,0.006195522379449786,False,0.0,0.0,0.0,False,-0.013914224675123044,-0.037389842458809774,-0.02347561778368673,
location3|r300y_p0.8_d3h|6,reliable,reliable,1.5198120550530954,reliable,0.07985419168513969,0.07021488569588617,-0.009639305989253513,True,0.02651330706808144,0.024348754076523368,-0.002164552991558072,True,-0.1249639653080018,-0.05020756382894829,0.07475640147905352,,0.05213725780210028,0.0,-0.05213725780210028,True,0.0,0.0,0.0,False,0.15493270226297884,0.06274959325543558,-0.09218310900754326,True,0.016394989502488737,0.024940435469793118,0.008545445967304381,False,0.0,0.0,0.0,False,-0.0014756086226609955,-0.03194632676365705,-0.030470718140996056,
