seed,batch_name,batch_index,sample_index,timestep,phase25_relative_volume_bias,phase27_relative_volume_bias,delta_relative_volume_bias,phase25_absolute_relative_volume_bias,phase27_absolute_relative_volume_bias,delta_absolute_relative_volume_bias,phase25_false_dry_rate,phase27_false_dry_rate,delta_false_dry_rate,phase25_false_wet_rate,phase27_false_wet_rate,delta_false_wet_rate,phase25_false_dry_volume_loss,phase27_false_dry_volume_loss,delta_false_dry_volume_loss,phase25_false_wet_volume_excess,phase27_false_wet_volume_excess,delta_false_wet_volume_excess,phase25_wet_area_contraction,phase27_wet_area_contraction,delta_wet_area_contraction,phase25_peak_depth_underprediction,phase27_peak_depth_underprediction,delta_peak_depth_underprediction,phase25_rmse,phase27_rmse,delta_rmse,phase25_mae,phase27_mae,delta_mae,phase25_aggregate_relative_volume_bias,phase27_aggregate_relative_volume_bias,delta_aggregate_relative_volume_bias,phase25_aggregate_absolute_relative_volume_bias,phase27_aggregate_absolute_relative_volume_bias,delta_aggregate_absolute_relative_volume_bias,phase25_mean_step_relative_volume_bias,phase27_mean_step_relative_volume_bias,delta_mean_step_relative_volume_bias,phase25_mean_step_absolute_relative_volume_bias,phase27_mean_step_absolute_relative_volume_bias,delta_mean_step_absolute_relative_volume_bias
42,test_batch_0000,0,1,11,0.2931052809841066,0.2852279152312775,-0.007877365752829102,0.2931052809841066,0.2852279152312775,-0.007877365752829102,0.001388246182322998,0.0018509949097639973,0.0004627487274409994,0.04028685931238135,0.0352246361527104,-0.005062223159670955,0.17627675086259842,0.2417641282081604,0.06548737734556198,42.63225954025984,35.513913713395596,-7.1183458268642426,0.0,0.0,0.0,0.0,0.0,0.0,0.037869462718358594,0.0351603703357869,-0.002709092382571693,0.018790288806156276,0.01740974585657288,-0.0013805429495833965,,,,,,,,,,,,
42,test_batch_0001,1,0,0,-0.002219560915337526,0.0466678803698812,0.04888744128521872,0.002219560915337526,0.0466678803698812,0.044448319454543674,0.01291585127201565,0.0050880626223091955,-0.007827788649706454,0.01619784510810615,0.02241666064068262,0.006218815532576468,1.9960819333791733,0.7679480202496052,-1.228133913129568,14.205272577703,20.27486788481474,6.06959530711174,0.0,0.0,0.0,0.058127522468566895,0.06966114044189453,0.011533617973327637,0.026019558389789903,0.02580640347888519,-0.0002131549109047129,0.013923101581667909,0.013977475591104134,5.43740094362255e-05,,,,,,,,,,,,
42,test_batch_0001,1,0,1,0.07130072438164128,0.13342872107757783,0.06212799669593655,0.07130072438164128,0.13342872107757783,0.06212799669593655,0.006063055780113175,0.003637833468067905,-0.00242522231204527,0.02235801581595974,0.030337886412652764,0.007979870596693025,1.0078781992197037,0.5139295645058155,-0.49394863471388817,20.39637839794159,29.280796870589256,8.884418472647667,0.0,0.0,0.0,0.0,0.004855751991271973,0.004855751991271973,0.027110305342219417,0.030089234699146775,0.0029789293569273574,0.014905060169268076,0.016079521208797028,0.0011744610395289512,,,,,,,,,,,,
42,test_batch_0001,1,0,2,0.09907410240744904,0.19533676468119826,0.09626266227374922,0.09907410240744904,0.19533676468119826,0.09626266227374922,0.005027230833682445,0.0004189359028068704,-0.004608294930875574,0.026434235907694503,0.03650782310495106,0.010073587197256553,0.7047051228582859,0.059141501784324646,-0.6455636210739613,24.94619257003069,38.57233712822199,13.6261445581913,0.0,0.0,0.0,0.0,0.0,0.0,0.027737420199830363,0.0329082921220551,0.005170871922224738,0.015199690234249837,0.017239697537741856,0.0020400073034920196,,,,,,,,,,,,
42,test_batch_0001,1,0,3,0.25776953402235336,0.1283262993267221,-0.12944323469563127,0.25776953402235336,0.1283262993267221,-0.12944323469563127,0.002605297438124185,0.0034737299174989133,0.0008684324793747284,0.03891769050493572,0.027980967260847946,-0.010936723244087777,0.36408692598342896,0.5290649980306625,0.16497807204723358,40.57414925843477,28.277913011610508,-12.296236246824265,0.0,0.0,0.0,0.0,0.0,0.0,0.03783752800586577,0.028431951436987946,-0.009405576568877822,0.0188630150782255,0.015645626724235286,-0.0032173883539902137,,,,,,,,,,,,
42,test_batch_0001,1,0,4,0.10926665176193577,0.22048366933630031,0.11121701757436454,0.10926665176193577,0.22048366933630031,0.11121701757436454,0.008516360376512771,0.0013446884805020166,-0.007171671896010754,0.02515367766551261,0.037306578110647914,0.012152900445135305,1.3436624556779861,0.16891662403941154,-1.1747458316385746,24.00516175478697,40.1419917717576,16.136830016970634,0.0,0.0,0.0,0.0,0.0,0.0,0.02683461217872024,0.03263415533996255,0.0057995431612423085,0.015015669547783196,0.017128501430959488,0.0021128318831762916,,,,,,,,,,,,
42,test_batch_0001,1,0,5,0.5362269883182826,0.5760822727059903,0.03985528438770769,0.5362269883182826,0.5760822727059903,0.03985528438770769,0.001388246182322998,0.00046274872744099933,-0.0009254974548819986,0.056457849961330235,0.05962173943612458,0.003163889474794346,0.18847031146287918,0.059141501784324646,-0.12932880967855453,66.0323016345501,71.09773343801498,5.0654318034648895,0.0,0.0,0.0,0.0,0.0,0.0,0.05921605485858115,0.057869766912933204,-0.0013462879456479435,0.027369806247672247,0.02818154661277101,0.000811740365098762,,,,,,,,,,,,
42,test_batch_0001,1,0,6,-0.02114029842662561,0.02485521823863303,0.04599551666525864,0.02114029842662561,0.02485521823863303,0.0037149198120074167,0.014360938247965527,0.009573958831977019,-0.004786979415988508,0.016649178034277717,0.022455403987408182,0.005806225953130465,2.2793844789266586,1.4542175009846687,-0.8251669779419899,15.603147879242897,22.067912817001343,6.464764937758446,0.0,0.0,0.0,0.0,0.0,0.0,0.025743080272898042,0.0244418862719175,-0.001301194000980544,0.015012457920839113,0.01432443766583389,-0.0006880202550052228,,,,,,,,,,,,
42,test_batch_0001,1,0,7,0.25190273277742276,0.2838095049785589,0.031906772201136135,0.25190273277742276,0.2838095049785589,0.031906772201136135,0.004901960784313724,0.002941176470588234,-0.0019607843137254897,0.03255716675962074,0.03597322922476296,0.003416062465142221,0.6551434323191643,0.34023675695061684,-0.31490667536854744,34.95079508423805,39.32693327963352,4.37613819539547,0.0,0.0,0.0,0.0,0.0,0.0,0.03662533927686108,0.035585194324304986,-0.0010401449525560963,0.018155832891058994,0.017592006235482217,-0.0005638266555767768,,,,,,,,,,,,
42,test_batch_0001,1,0,8,0.6512906924222698,0.6883518341074858,0.037061141685216015,0.6512906924222698,0.6883518341074858,0.037061141685216015,0.0010085728693898129,0.0010085728693898129,0.0,0.05513506006527324,0.05978751475591972,0.004652454690646485,0.11264824867248535,0.11540987715125084,0.0027616284787654877,70.08120965212584,71.88103920221329,1.799829550087452,0.0,0.0,0.0,0.0,0.0,0.0,0.06592745562328454,0.06164557450273105,-0.004281881120553492,0.029110013136186032,0.02943945496601364,0.00032944182982760917,,,,,,,,,,,,
