phase24_case_key,seed,run_name,run_root,maps_path,summary_path,batch_index,sample_index,split,location,event,start_idx,input_steps,pred_steps,alignment_mode,scenario_key,warning_level,risk_score,risk_category,phase23_case_role,phase23_selection_basis,prediction_key,target_key,wet_threshold,timestep,target_volume,predicted_volume,volume_bias,relative_volume_bias,target_wet_area,predicted_wet_area,wet_area_bias,target_peak_depth,predicted_peak_depth,peak_depth_bias,rmse,mae,false_dry_rate,false_wet_rate
seed123|batch0|sample0|location1|r100y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,location1|r100y_p0.5_d3h|0,reliable,0.5628811465208514,reliable,,,prediction,target,0.05,10,964.7847073506708,1346.2152716219425,381.4305642712717,0.3953530371751974,2712,3243,531,1.938297152519226,2.2321279048919678,0.2938307523727417,0.05721919484993695,0.02779649948389685,0.01733038348082596,0.042276184903452314
seed123|batch0|sample0|location1|r100y_p0.5_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,location1|r100y_p0.5_d3h|0,reliable,0.5628811465208514,reliable,,,prediction,target,0.05,11,925.8254474084623,1536.8203793615103,610.994931953048,0.6599461417520152,2631,3516,885,1.923309564590454,2.4008681774139404,0.47755861282348633,0.08827366481179331,0.04059382172250526,0.011022424933485367,0.06645822729586272
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,0,1128.792211981074,802.9979378134012,-325.7942741676727,-0.28862200740727223,3173,2621,-552,1.959228515625,1.8153941631317139,-0.14383435249328613,0.058848795687610964,0.022415627568951643,0.18247715096123543,0.002043751419271819
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,1,1094.0261217521659,869.8430777043104,-224.18304404785545,-0.2049156227538784,3036,2694,-342,1.9651845693588257,1.878387451171875,-0.08679711818695068,0.04789501467020094,0.017749144632788857,0.1301054018445323,0.0039706323044650885
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,2,1048.6717403431967,828.114176467061,-220.55756387613565,-0.2103208805874317,2916,2596,-320,1.9606894254684448,1.8863005638122559,-0.07438886165618896,0.04597377474127263,0.016756248044270068,0.12448559670781893,0.0031927531927531927
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,3,1005.9027698431008,875.5313249826431,-130.3714448604577,-0.12960640806346804,2797,2600,-197,1.9513360261917114,1.9696807861328125,0.018344759941101074,0.03753097949093617,0.013270220421130192,0.0940293171254916,0.004857584455729742
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,4,964.7847073506708,815.6220985651016,-149.1626087855692,-0.15460714462936961,2712,2542,-170,1.938297152519226,1.9026966094970703,-0.03560054302215576,0.03806612538271851,0.013166543121941217,0.0855457227138643,0.004534815681685196
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,5,925.8254474084623,832.8064165711403,-93.01903083732202,-0.10047145614510553,2631,2575,-56,1.923309564590454,1.9095971584320068,-0.013712406158447266,0.03376155059339897,0.011567107466251565,0.06081337894336754,0.007561986475678034
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,6,889.3964001580915,874.3575706630945,-15.038829494997003,-0.016909028968774584,2555,2612,57,1.9066872596740723,1.9435667991638184,0.036879539489746094,0.02978019389126547,0.010802129945393764,0.0410958904109589,0.01171451297996963
seed123|batch0|sample1|location1|r100y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.10639864603678383,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,7,854.4429711810661,919.1622844189405,64.71931323787442,0.07574445038551281,2474,2649,175,1.8880975246429443,2.0284295082092285,0.14033198356628418,0.031037033540092702,0.011967719591123534,0.030315278900565887,0.017972681524083392
