phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,wet_area_bias,wet_area_contraction,false_dry_count,false_wet_count,false_dry_rate,false_wet_rate,false_dry_volume_loss,false_wet_volume_excess,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,9,1226.8263477005864,1096.6221211850643,-130.20422651552212,-0.10613093430831587,0.10613093430831587,3208,2987,13176,-221,0.06889027431421445,346,125,0.10785536159600995,0.009486945962355798,31.93280054628849,7.819506868720055,2.068880319595337,2.0127530097961426,0.056127309799194336,0.048235582752157086,0.022585306465014204
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,10,1179.7700584432282,1217.3831709176302,37.61311247440199,0.031881731702900255,0.031881731702900255,3081,3099,13303,18,0.0,229,247,0.07432651736449203,0.018567240472073965,19.610103107988834,16.007277995347977,2.061140537261963,2.1402902603149414,0.0,0.0419039984853478,0.020836456513761956
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,1,11,1136.4347371529775,1479.0616709142923,342.62693376131483,0.3014928376966648,0.3014928376966648,2979,3407,13405,428,0.0,130,558,0.04363880496811009,0.04162625885863483,11.16407698020339,38.79398953914642,2.0500402450561523,2.3723866939544678,0.0,0.0623711287429985,0.03073342405554325
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,0,1385.2628734904517,693.1370293349028,-692.125844155549,-0.49963502047203256,0.49963502047203256,3738,2528,12646,-1210,0.3237025147137506,1218,8,0.3258426966292134,0.0006326111023248457,150.96805040165782,0.5659236460924149,2.048818588256836,1.6965174674987793,0.35230112075805664,0.10469513569843195,0.05012400956739192
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,1,1338.021804418089,747.8684072494507,-590.1533971686383,-0.4410641106295708,0.4410641106295708,3558,2588,12826,-970,0.2726250702641933,979,9,0.2751545812254075,0.0007016996725401528,111.95901179686189,0.6288703233003616,2.0672407150268555,1.7550854682922363,0.31215524673461914,0.09235402806930113,0.0436778542383713
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,2,1278.9890203032635,775.7360274195671,-503.2529928836964,-0.39347717994042575,0.39347717994042575,3352,2608,13032,-744,0.2219570405727923,755,11,0.22523866348448682,0.0008440761203192141,82.68395636603236,0.7297711968421936,2.071625232696533,1.8069713115692139,0.26465392112731934,0.0830988026530426,0.038506441186641774
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,3,1226.8263477005864,841.2709303051233,-385.5554173954631,-0.3142705714774555,0.3142705714774555,3208,2614,13176,-594,0.18516209476309223,611,17,0.1904613466334164,0.0012902246508803884,61.62754463776946,1.1218560189008713,2.068880319595337,1.917564868927002,0.15131545066833496,0.06746723148125403,0.031417125402519466
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,4,1179.7700584432282,808.7429767251015,-371.02708171812674,-0.3144910137893457,0.3144910137893457,3081,2598,13303,-483,0.15676728334956178,511,28,0.16585524180460884,0.0021047883935954295,50.41975678130984,1.7667547911405563,2.061140537261963,1.8497517108917236,0.21138882637023926,0.0686410795510121,0.030968513986498945
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,5,1136.4347371529775,831.555471047759,-304.87926610521845,-0.2682769684328805,0.2682769684328805,2979,2614,13405,-365,0.12252433702584756,412,47,0.13830144343739506,0.0035061544199925395,39.50068325921893,2.9614221900701523,2.0500402450561523,1.873006820678711,0.1770334243774414,0.06223203490399924,0.02736978960993958
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,6,1094.9667675553292,882.5292091220617,-212.43755843326744,-0.19401279082429568,0.19401279082429568,2885,2644,13499,-241,0.08353552859618715,319,78,0.11057192374350083,0.0057782057930217045,29.76694366335869,4.915966793894768,2.0355610847473145,1.898665428161621,0.13689565658569336,0.051617109867865496,0.02284933947414632
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,7,1055.650355152463,951.6714192777872,-103.9789358746757,-0.09849751422634476,0.09849751422634476,2799,2684,13585,-115,0.04108610217934976,234,119,0.08360128617363341,0.008759661391240337,21.15705407038331,7.720117285847664,2.019181728363037,1.968381643295288,0.05080008506774902,0.04186428839288082,0.018522020570805226
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,8,1018.4734623937329,1073.31801751256,54.844555118826975,0.05384976353721085,0.05384976353721085,2728,2782,13656,54,0.0,152,206,0.05571847507331376,0.015084944346807263,12.685799341648817,13.760519295930862,2.0011789798736572,2.0713956356048584,0.0,0.039157536596841507,0.017560272286882634
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,9,982.3736378357789,1196.6492258012295,214.27558796545054,0.21812025456781473,0.21812025456781473,2647,2942,13737,295,0.0,97,392,0.03664525878352851,0.028536070466622987,8.343080680817366,27.17359033226967,1.9813976287841797,2.147265911102295,0.0,0.046957083498190146,0.021897135514266867
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,10,947.2016579166193,1344.9985387027264,397.79688078610707,0.4199706339841775,0.4199706339841775,2562,3129,13822,567,0.0,66,633,0.02576112412177985,0.04579655621473013,5.647841431200504,47.224365696311,1.9606952667236328,2.339564085006714,0.0,0.0661546739351752,0.03039471734875077
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,0,11,912.5720732161099,1611.721641406417,699.149568190307,0.7661307952656774,0.7661307952656774,2491,3663,13893,1172,0.0,38,1210,0.015254917703733434,0.08709422011084718,2.938104871660471,94.97604775428772,1.9389314651489258,2.5820722579956055,0.0,0.10313254046672912,0.046853479500407996
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,0,1094.9667675553292,738.9698621332645,-355.99690542206463,-0.32512119634176534,0.32512119634176534,2885,2447,13499,-438,0.15181975736568454,463,25,0.16048526863084916,0.0018519890362249053,46.60940985754132,1.5113314092159271,2.0355610847473145,1.8198306560516357,0.2157304286956787,0.07001982919897011,0.03092416004977711
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,1,1055.650355152463,793.210141852498,-262.44021329996485,-0.2486052432219014,0.2486052432219014,2799,2501,13585,-298,0.10646659521257588,345,47,0.12325830653804927,0.003459698196540301,34.0399284362793,2.7424149364233017,2.019181728363037,1.8675963878631592,0.15158534049987793,0.057922223802067976,0.025491902328311517
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,2,1018.4734623937329,845.1985412687063,-173.2749211250266,-0.17013199412950422,0.17013199412950422,2728,2557,13656,-171,0.06268328445747799,263,92,0.09640762463343105,0.006736965436438195,26.465906016528606,5.76983143389225,2.0011789798736572,1.906663179397583,0.09451580047607422,0.04948626180711586,0.021529806691598447
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,3,982.3736378357789,907.906421393156,-74.46721644262288,-0.07580335381014297,0.07580335381014297,2647,2561,13737,-86,0.03248961088024177,211,125,0.07971288250850016,0.009099512266142534,19.64964996650815,8.055065110325813,1.9813976287841797,2.0078582763671875,0.0,0.042061741249875745,0.01856208431822178
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,4,947.2016579166193,897.4534032046795,-49.74825471193981,-0.05252129184545728,0.05252129184545728,2562,2607,13822,45,0.0,169,214,0.06596409055425446,0.015482564028360582,16.519737921655178,14.348177030682564,1.9606952667236328,1.96657395362854,0.0,0.042197513676180354,0.018565693764542996
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,5,912.5720732161099,948.8922153413296,36.32014212521972,0.03979975192229947,0.03979975192229947,2491,2662,13893,171,0.0,119,290,0.04777197912484944,0.020873821348880727,11.103395882993937,20.22975878417492,1.9389314651489258,2.0194005966186523,0.0,0.04074046028960802,0.018364175139719347
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,6,878.4877725612278,944.3870663940907,65.8992938328629,0.07501446905827007,0.07501446905827007,2413,2546,13971,133,0.0,110,243,0.04558640696228759,0.01739317156968005,9.257703829556704,16.283329337835312,1.9160796403884888,2.0249829292297363,0.0,0.036973005820044605,0.016662818005362238
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,7,845.0768025146353,1013.0959362238646,168.0191337092292,0.19882114052742464,0.19882114052742464,2342,2616,14042,274,0.0,90,364,0.03842869342442355,0.025922233300099698,7.822198413312435,25.44847384095192,1.892305612564087,2.11039662361145,0.0,0.04529470965306369,0.019996734283487198
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,8,812.5919475110386,1071.4244046658278,258.83245715478915,0.3185269777132178,0.3185269777132178,2263,2639,14121,376,0.0,77,453,0.03402562969509499,0.032079881028255784,6.608777813613415,32.030392706394196,1.8678075075149536,2.1695148944854736,0.0,0.05382068011781086,0.02338761003455481
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,9,781.2111968050563,1113.6102792024612,332.399082397405,0.42549195884138297,0.42549195884138297,2199,2676,14185,477,0.0,72,549,0.03274215552523873,0.038702855128657024,6.113246936351061,42.23465117812157,1.8431719541549683,2.219052314758301,0.0,0.06288738188706436,0.026942637979625542
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,10,751.0315035515928,1120.4880628585815,369.45655930698877,0.4919321726982763,0.4919321726982763,2132,2684,14252,552,0.0,69,621,0.03236397748592869,0.04357283188324445,5.925062779337168,50.790622532367706,1.8183571100234985,2.3202402591705322,0.0,0.06980641390424817,0.028920629647947397
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0005/forecast_maps.npz,test_batch_0005,5,1,11,722.2159706764926,1205.110817760229,482.8948470837365,0.6686294220708149,0.6686294220708149,2069,2766,14315,697,0.0,66,763,0.03189946834219428,0.05330073349633251,5.488930933177471,66.71329499781132,1.7935442924499512,2.4148635864257812,0.0,0.08847773456774627,0.03496281166236494
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,0,530.5933889524933,53.40104588866234,-477.192343063831,-0.8993559908575406,0.8993559908575406,1697,322,14687,-1375,0.8102533883323507,1378,3,0.8120212139068941,0.00020426227275822153,336.7956857420504,0.18257807195186615,2.62091064453125,0.18948224186897278,2.431428402662277,0.13290931281872737,0.03708586347234023
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,1,495.5284742506378,68.08867344260216,-427.43980080803567,-0.8625938225940093,0.8625938225940093,1582,425,14802,-1157,0.7313527180783814,1158,1,0.7319848293299617,6.75584380489123e-05,278.5434813834727,0.054938703775405884,2.510655164718628,0.25508540868759155,2.2555697560310364,0.12336642865151308,0.03341652986322588
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,2,463.58533999533347,95.366997808218,-368.21834218711547,-0.7942838360480104,0.7942838360480104,1487,582,14897,-905,0.6086079354404839,905,0,0.6086079354404839,0.0,199.7030066587031,0.0,2.386369228363037,0.40830880403518677,1.9780604243278503,0.11147519142399108,0.029718119687152406
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,3,430.66278010112137,137.248615950346,-293.4141641507754,-0.6813083872302126,0.6813083872302126,1379,690,15005,-689,0.499637418419144,696,7,0.5047135605511237,0.0004665111629456847,150.30676735937595,0.40193209052085876,2.2470474243164062,0.6451115608215332,1.601935863494873,0.09596711410743089,0.024760972001493825
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,4,400.28193001852424,170.0101633220911,-230.27176669643313,-0.5752739492531578,0.5752739492531578,1281,716,15103,-565,0.441061670569867,578,13,0.4512099921935984,0.0008607561411640071,123.60833152383566,0.7837947309017181,2.068857431411743,1.0001840591430664,1.0686733722686768,0.08171118554552335,0.020949672884665677
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,5,374.9353935109625,212.7217887789011,-162.2136047320614,-0.43264415027096687,0.43264415027096687,1196,798,15188,-398,0.3327759197324412,429,31,0.35869565217391275,0.0020410850671582826,92.28228305652738,1.999575063586235,1.8906404972076416,1.0993883609771729,0.7912521362304688,0.06938086852915158,0.01677510720666439
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,6,351.99459370804425,257.2814554423094,-94.71313826573487,-0.2690755482008702,0.2690755482008702,1139,832,15245,-307,0.26953467954345894,354,47,0.3107989464442491,0.0030829780255821576,73.48639907315373,3.307757332921028,1.6813663244247437,1.171358585357666,0.5100077390670776,0.05863688511867577,0.01442427531681642
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,7,315.6246746693937,323.503575399518,7.878900730124315,0.024962879528912543,0.024962879528912543,1044,919,15340,-125,0.11973180076628342,209,84,0.20019157088122588,0.005475880052151238,43.436603270471096,6.035750433802605,1.4317015409469604,1.2746715545654297,0.15702998638153076,0.04802138127311693,0.01319482766581312
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,8,280.1986963505183,346.3230783045292,66.12438195401091,0.2359910406981034,0.2359910406981034,972,905,15412,-67,0.0689300411522633,163,96,0.16769547325102863,0.0062289125356864775,25.68077277392149,6.58359794318676,1.1225117444992065,1.3422884941101074,0.0,0.0381654933338118,0.01279976531762686
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,9,250.66609504688995,388.54968443512917,137.88358938823922,0.5500687652330722,0.5500687652330722,889,949,15495,60,0.0,84,144,0.09448818897637784,0.009293320425943852,10.31015507504344,10.35911750793457,1.065077543258667,1.403515100479126,0.0,0.03272187360109272,0.013453149060850295
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,10,228.9002967306874,393.992802426219,165.0925056955316,0.721241990742242,0.721241990742242,817,958,15567,141,0.0,57,198,0.06976744186046503,0.012719213721333588,4.6788722313940525,14.648567587137222,1.03752601146698,1.3939189910888672,0.0,0.03175089831926699,0.013632672463865375
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,0,11,214.18765114725056,426.78253446519375,212.5948833179432,0.9925636803953121,0.9925636803953121,763,1018,15621,255,0.0,37,292,0.0484927916120576,0.018692785353050377,3.1351390071213245,22.16420641541481,1.0022127628326416,1.4583251476287842,0.0,0.037193906072803214,0.015582736470406672
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,0,351.99459370804425,62.56740418076515,-289.4271895272791,-0.8222489626284959,0.8222489626284959,1139,428,15245,-711,0.6242317822651444,713,2,0.6259877085162419,0.00013119055428009182,129.9719171449542,0.10462209582328796,1.6813663244247437,0.267269492149353,1.4140968322753906,0.08808941035069795,0.025818468915432685
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,1,315.6246746693937,89.85795275866985,-225.76672191072385,-0.7153012423607444,0.7153012423607444,1044,578,15340,-466,0.4463601532567046,468,2,0.44827586206896514,0.0001303780964797914,61.660847406834364,0.12612734735012054,1.4317015409469604,0.39732784032821655,1.034373700618744,0.07401596823346196,0.020898309603943094
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,2,280.1986963505183,112.39276690781116,-167.8059294427071,-0.5988819064054012,0.5988819064054012,972,599,15412,-373,0.3837448559670778,375,2,0.3858024691358021,0.00012976901116013495,41.4464978761971,0.11480472981929779,1.1225117444992065,0.6511763334274292,0.47133541107177734,0.0564514236961878,0.017226243435095018
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,3,250.66609504688995,140.40877364575863,-110.25732140113132,-0.43985733842666674,0.43985733842666674,889,632,15495,-257,0.28908886389201316,263,6,0.29583802024746875,0.00038722168441432717,24.87746212631464,0.34913767874240875,1.065077543258667,0.8596529364585876,0.20542460680007935,0.039992370273869864,0.013695741417641377
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,4,228.9002967306874,149.92293038964272,-78.97736634104467,-0.3450295498479198,0.3450295498479198,817,622,15567,-195,0.2386780905752751,225,30,0.2753977968176251,0.0019271535941414529,21.82186295837164,1.9083235561847687,1.03752601146698,1.0575923919677734,0.0,0.033770573890471445,0.012184266380938696
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,5,214.18765114725056,163.91452860832214,-50.27312253892842,-0.2347153174781595,0.2347153174781595,763,649,15621,-114,0.14941022280471802,160,46,0.20969855832241124,0.002944753856987388,14.893742103129625,3.0255214124917984,1.0022127628326416,1.1003422737121582,0.0,0.02869144750043432,0.010822183958750536
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,6,200.4563453057558,184.71826481819153,-15.738080487564275,-0.07851126121030952,0.07851126121030952,734,681,15650,-53,0.07220708446866475,119,66,0.16212534059945483,0.004217252396166134,10.187132947146893,4.496143877506256,0.9571658968925476,1.1255650520324707,0.0,0.024963643751676253,0.009690352969390553
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,7,186.53138711617748,203.7800562530756,17.248669136898116,0.0924705992035272,0.0924705992035272,701,709,15683,8,0.0,87,95,0.12410841654778869,0.006057514506153158,7.062699794769287,6.912936046719551,0.9402442574501038,1.162208080291748,0.0,0.022157457845976853,0.00905020879792981
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,8,172.07961072222633,202.62362498044968,30.544014258223342,0.1774993221453052,0.1774993221453052,669,709,15715,40,0.0,73,113,0.10911808669656187,0.007190582246261533,6.074983641505241,7.656522572040558,0.9279673099517822,1.137711763381958,0.0,0.021897893310008704,0.00902150370678309
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,9,157.08299833133015,217.416190341115,60.33319200978485,0.384084800078272,0.384084800078272,618,728,15766,110,0.0,59,169,0.09546925566343026,0.010719269313713052,5.064050506800413,12.203460812568665,0.9175477623939514,1.156163215637207,0.0,0.02075904690882545,0.009100196815940959
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,10,141.52808776666598,227.45188562572002,85.92379785905405,0.6071148081977479,0.6071148081977479,587,736,15797,149,0.0,51,200,0.08688245315161824,0.012660631765525098,4.270761340856552,15.001842260360718,0.9080399870872498,1.1511285305023193,0.0,0.021144967526689304,0.00944944814638446
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0006/forecast_maps.npz,test_batch_0006,6,1,11,128.77155976777385,240.17997071146965,111.4084109436958,0.8651631706924141,0.8651631706924141,528,755,15856,227,0.0,46,273,0.08712121212121195,0.017217457114026235,3.960183512419462,25.00206883251667,0.8984012603759766,1.1576530933380127,0.0,0.025085766466592666,0.010445877194423164
phase10,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e,runs/phase10_margin_aware_boundary_band_seed123_40e/evaluation_test/test_batch_0007/forecast_maps.npz,test_batch_0007,7,0,0,200.4563453057558,43.752934008836746,-156.70341129691906,-0.7817333547506254,0.7817333547506254,734,289,15650,-445,0.6062670299727512,458,13,0.6239782016348765,0.0008306709265175718,70.1778423935175,0.8396567404270172,0.9571658968925476,0.2614171802997589,0.6957487165927887,0.05757591832769423,0.01868536958388098
